x,y,z,d
15.461423,5.6355292,-0.310844,841.47095
15.061423,3.6355292,2.489156,841.17914
13.261423,5.6355292,1.289156,840.9571
14.061423,8.6355292,2.289156,840.94916
15.461423,5.4355292,0.889156,840.9401
14.861423,6.6355292,0.889156,840.9216
8.461423,3.2355292,2.689156,840.6778
10.861423,3.4355292,2.689156,839.9648
15.461423,1.6355292,-0.310844,839.7762
15.061423,4.0355292,2.489156,839.28864
16.261423,1.6355292,1.289156,838.9421
14.661423,1.4355292,1.289156,838.8579
14.061423,2.6355292,2.489156,838.6021
16.261423,3.4355292,2.689156,838.5018
16.661423,4.0355292,2.689156,838.4566
15.461423,3.2355292,1.489156,838.38104
10.861423,4.8355292,1.489156,838.22565
14.861423,5.4355292,2.289156,837.85956
15.661423,5.4355292,2.489156,837.8295
15.061423,2.4355292,1.089156,837.71466
15.061423,2.2355292,1.289156,837.5671
13.261423,4.0355292,1.289156,837.5057
14.861423,2.4355292,-0.310844,837.4566
15.661423,2.6355292,-0.110844,837.276
8.861423,4.0355292,2.689156,836.99347
14.061423,4.8355292,1.289156,835.91046
8.461423,2.4355292,2.689156,835.50165
15.661423,3.2355292,-0.310844,835.4976
15.661423,5.4355292,1.289156,835.438
14.261423,5.8355292,1.289156,835.36176
14.061423,6.6355292,-0.310844,834.92474
14.061423,8.2355292,1.689156,834.72266
14.061423,7.2355292,1.289156,834.5677
15.661423,3.6355292,2.489156,834.26984
15.461423,5.4355292,0.089156,834.13104
15.061423,5.4355292,1.289156,833.7067
15.461423,6.6355292,0.889156,833.58185
14.861423,1.6355292,2.689156,833.4914
15.461423,1.8355292,2.089156,833.3599
15.461423,6.6355292,-0.310844,833.32465
13.861423,3.4355292,1.489156,832.7234
16.261423,3.8355292,2.689156,831.44183
15.661423,5.0355292,1.689156,831.44025
14.061423,3.0355292,1.289156,831.25775
15.461423,5.2355292,1.289156,831.1645
14.861423,5.0355292,2.689156,830.9168
14.261423,4.2355292,1.289156,830.45465
14.861423,2.0355292,-0.310844,830.0942
10.861423,3.4355292,2.489156,829.94696
14.861423,2.8355292,2.689156,829.9368
15.661423,2.2355292,1.289156,829.5215
15.461423,5.8355292,2.689156,829.4838
16.461423,3.8355292,1.289156,829.46576
14.061423,3.4355292,-0.110844,829.30054
7.861423,2.6355292,2.089156,828.8591
15.661423,2.0355292,2.489156,828.8466
14.061423,5.4355292,2.689156,828.4721
14.261423,8.2355292,1.689156,828.391
15.461423,3.8355292,-0.310844,828.21295
15.661423,5.0355292,2.489156,827.8223
15.461423,4.8355292,2.489156,827.79596
14.061423,7.2355292,1.489156,827.56854
15.061423,5.6355292,1.089156,827.5113
9.261423,3.2355292,2.689156,827.3825
12.461423,5.0355292,1.289156,827.274
14.861423,5.8355292,2.489156,826.4252
11.661423,3.4355292,1.289156,825.97345
14.861423,1.4355292,2.689156,825.89624
14.861423,1.8355292,-0.310844,825.7924
16.461423,2.0355292,1.289156,825.46747
14.661423,3.2355292,0.889156,825.15765
14.661423,4.0355292,2.489156,824.6917
14.061423,1.8355292,1.489156,824.40533
15.661423,2.0355292,2.689156,824.32214
15.461423,5.4355292,-0.310844,824.2673
14.661423,1.6355292,2.689156,824.1853
14.861423,2.0355292,2.289156,823.64404
15.861423,2.0355292,1.289156,823.51434
15.661423,5.0355292,-0.310844,822.783
14.061423,8.0355292,0.689156,822.56726
15.061423,6.4355292,1.289156,822.4726
14.061423,3.4355292,0.889156,822.2535
14.061423,5.8355292,2.689156,822.1117
15.661423,2.0355292,1.489156,821.9703
15.461423,4.8355292,1.289156,821.28546
14.861423,5.0355292,2.089156,820.9485
16.261423,2.0355292,1.289156,820.9329
13.261423,2.4355292,1.289156,820.7726
15.661423,3.8355292,2.489156,820.6351
7.861423,8.0355292,1.289156,820.6288
15.461423,3.4355292,2.289156,820.34454
14.061423,2.6355292,2.689156,820.15216
13.861423,3.4355292,2.689156,819.73895
8.461423,2.4355292,1.289156,819.7241
14.061423,1.8355292,2.089156,819.5288
13.461423,4.0355292,1.089156,819.4637
14.061423,4.2355292,-0.310844,819.42365
15.661423,3.8355292,2.689156,819.2015
16.461423,4.2355292,1.289156,819.14185
14.261423,3.2355292,2.689156,818.66815
13.461423,3.4355292,1.289156,818.4782
16.461423,2.8355292,1.289156,818.3016
14.661423,3.0355292,2.689156,817.5376
15.661423,3.6355292,1.289156,816.98334
14.261423,8.2355292,-0.110844,816.7149
15.461423,3.8355292,1.689156,816.559
14.061423,8.6355292,0.689156,816.40485
15.661423,3.4355292,-1.710844,815.72394
14.861423,6.0355292,2.689156,815.65094
9.261423,3.4355292,2.689156,815.5599
15.661423,8.2355292,-0.110844,815.50543
15.661423,3.2355292,1.289156,815.38684
14.061423,6.4355292,-0.310844,814.99005
15.461423,5.0355292,-0.310844,814.93353
15.661423,6.6355292,2.689156,814.35864
15.661423,6.6355292,1.689156,814.27875
15.461423,2.4355292,0.089156,814.2202
14.061423,5.0355292,1.689156,813.9797
15.461423,5.6355292,2.489156,813.966
14.061423,8.6355292,-0.310844,813.30853
14.861423,1.6355292,2.489156,813.2185
15.461423,6.2355292,0.889156,813.0495
16.261423,5.4355292,1.289156,813.02484
13.861423,3.4355292,1.689156,812.8714
14.861423,5.2355292,1.289156,812.66766
15.461423,1.6355292,2.689156,812.6347
15.461423,2.2355292,0.889156,812.49286
15.461423,3.0355292,-0.310844,812.4575
14.661423,4.0355292,1.089156,812.26263
12.461423,3.4355292,1.289156,812.07306
14.061423,1.4355292,1.289156,811.7187
15.461423,5.0355292,0.089156,811.6318
14.861423,4.6355292,2.489156,811.61566
14.861423,5.8355292,2.689156,811.50616
15.861423,1.6355292,1.289156,811.28937
7.861423,3.4355292,2.089156,811.1851
10.861423,3.4355292,-0.310844,810.9847
14.061423,6.8355292,1.289156,810.8692
14.061423,6.0355292,1.289156,810.83795
14.061423,2.4355292,2.489156,810.77264
16.661423,2.4355292,2.689156,810.6883
14.861423,1.8355292,2.689156,810.68695
15.461423,5.2355292,1.689156,810.5621
14.861423,3.8355292,-0.710844,810.55585
14.861423,2.2355292,2.489156,810.55365
15.461423,3.4355292,-0.110844,810.50635
16.261423,2.8355292,1.289156,810.4024
14.061423,7.0355292,2.489156,810.3948
16.261423,5.6355292,-0.310844,810.3908
15.061423,2.0355292,2.689156,809.77264
14.661423,2.6355292,-0.310844,809.5693
15.661423,6.6355292,2.489156,809.52875
14.861423,8.2355292,2.689156,809.4678
9.461423,2.6355292,1.289156,809.1447
15.661423,3.4355292,2.289156,809.1174
15.461423,3.2355292,-0.110844,808.909
14.861423,5.0355292,1.489156,808.8038
14.861423,5.6355292,2.489156,808.7839
15.461423,5.2355292,2.489156,808.69446
16.261423,4.0355292,-0.310844,808.6642
14.861423,3.8355292,2.089156,807.9528
15.661423,3.0355292,1.289156,807.47174
14.861423,2.2355292,0.889156,807.345
14.061423,2.6355292,2.089156,806.5236
14.861423,6.4355292,-0.310844,806.43536
16.461423,2.2355292,1.289156,806.39056
16.661423,4.0355292,1.089156,806.3216
14.861423,6.6355292,1.689156,805.61676
15.661423,1.6355292,1.289156,805.2962
14.661423,3.4355292,0.089156,805.10614
14.061423,6.4355292,2.289156,804.60046
11.461423,3.4355292,1.289156,804.268
14.061423,1.8355292,-0.310844,804.1031
14.061423,4.0355292,2.289156,804.03644
15.461423,3.6355292,0.089156,803.38855
15.661423,8.2355292,1.689156,803.2983
16.661423,3.4355292,1.289156,802.9842
14.661423,4.2355292,1.289156,802.6884
14.061423,2.6355292,2.289156,802.6303
14.861423,6.8355292,2.689156,802.61957
14.261423,8.2355292,1.289156,802.2631
14.861423,3.6355292,0.889156,802.1233
14.261423,2.8355292,1.289156,802.0428
14.861423,5.2355292,2.689156,802.0151
16.261423,4.8355292,-0.310844,801.90875
14.061423,4.6355292,1.289156,801.5169
14.061423,4.2355292,1.489156,801.46
12.461423,2.6355292,1.289156,801.3493
15.661423,3.4355292,1.689156,800.73883
15.661423,2.4355292,2.289156,800.47296
14.861423,3.4355292,0.889156,800.1082
14.261423,3.2355292,1.489156,799.69257
15.461423,2.8355292,1.689156,799.67017
16.261423,3.4355292,-0.310844,799.6208
6.261423,3.4355292,1.289156,799.54364
